dudeee i LOVED brokeback mountain!!!!,Good
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,Good
"Anyway, thats why I love "" Brokeback Mountain.",Good
Brokeback mountain was beautiful...,Good
I love Brokeback Mountain.,Good
I love Brokeback Mountain....,Good
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",Good
Brokeback Mountain was so awesome.,Good
Brokeback Mountain was an AWESOME movie.,Good
man i loved brokeback mountain!,Good
dudeee i LOVED brokeback mountain!!!!,Good
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,Good
"Anyway, thats why I love "" Brokeback Mountain.",Good
Brokeback mountain was beautiful...,Good
I love Brokeback Mountain.,Good
I love Brokeback Mountain....,Good
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",Good
Brokeback Mountain was so awesome.,Good
Brokeback Mountain was an AWESOME movie.,Good
man i loved brokeback mountain!,Good
dudeee i LOVED brokeback mountain!!!!,Good
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,Good
"Anyway, thats why I love "" Brokeback Mountain.",Good
Brokeback mountain was beautiful...,Good
I love Brokeback Mountain.,Good
I love Brokeback Mountain....,Good
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",Good
Brokeback Mountain was so awesome.,Good
Brokeback Mountain was an AWESOME movie.,Good
man i loved brokeback mountain!,Good
dudeee i LOVED brokeback mountain!!!!,Good
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,Good
"Anyway, thats why I love "" Brokeback Mountain.",Good
Brokeback mountain was beautiful...,Good
I love Brokeback Mountain.,Good
I love Brokeback Mountain....,Good
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",Good
Brokeback Mountain was so awesome.,Good
Brokeback Mountain was an AWESOME movie.,Good
man i loved brokeback mountain!,Good
dudeee i LOVED brokeback mountain!!!!,Good
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,Good
"Anyway, thats why I love "" Brokeback Mountain.",Good
Brokeback mountain was beautiful...,Good
I love Brokeback Mountain.,Good
I love Brokeback Mountain....,Good
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",Good
Brokeback Mountain was so awesome.,Good
Brokeback Mountain was an AWESOME movie.,Good
man i loved brokeback mountain!,Good
dudeee i LOVED brokeback mountain!!!!,Good
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,Good
"Anyway, thats why I love "" Brokeback Mountain.",Good
Brokeback mountain was beautiful...,Good
I love Brokeback Mountain.,Good
I love Brokeback Mountain....,Good
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",Good
Brokeback Mountain was so awesome.,Good
Brokeback Mountain was an AWESOME movie.,Good
man i loved brokeback mountain!,Good
dudeee i LOVED brokeback mountain!!!!,Good
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,Good
"Anyway, thats why I love "" Brokeback Mountain.",Good
Brokeback mountain was beautiful...,Good
I love Brokeback Mountain.,Good
I love Brokeback Mountain....,Good
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",Good
Brokeback Mountain was so awesome.,Good
Brokeback Mountain was an AWESOME movie.,Good
man i loved brokeback mountain!,Good
dudeee i LOVED brokeback mountain!!!!,Good
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,Good
"Anyway, thats why I love "" Brokeback Mountain.",Good
Brokeback mountain was beautiful...,Good
I love Brokeback Mountain.,Good
I love Brokeback Mountain....,Good
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",Good
Brokeback Mountain was so awesome.,Good
Brokeback Mountain was an AWESOME movie.,Good
man i loved brokeback mountain!,Good
dudeee i LOVED brokeback mountain!!!!,Good
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,Good
"Anyway, thats why I love "" Brokeback Mountain.",Good
Brokeback mountain was beautiful...,Good
I love Brokeback Mountain.,Good
I love Brokeback Mountain....,Good
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",Good
Brokeback Mountain was so awesome.,Good
Brokeback Mountain was an AWESOME movie.,Good
man i loved brokeback mountain!,Good
dudeee i LOVED brokeback mountain!!!!,Good
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,Good
"Anyway, thats why I love "" Brokeback Mountain.",Good
Brokeback mountain was beautiful...,Good
I love Brokeback Mountain.,Good
I love Brokeback Mountain....,Good
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",Good
Brokeback Mountain was so awesome.,Good
Brokeback Mountain was an AWESOME movie.,Good
man i loved brokeback mountain!,Good
dudeee i LOVED brokeback mountain!!!!,Good
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,Good
"Anyway, thats why I love "" Brokeback Mountain.",Good
Brokeback mountain was beautiful...,Good
I love Brokeback Mountain.,Good
I love Brokeback Mountain....,Good
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",Good
Brokeback Mountain was so awesome.,Good
Brokeback Mountain was an AWESOME movie.,Good
man i loved brokeback mountain!,Good
dudeee i LOVED brokeback mountain!!!!,Good
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,Good
"Anyway, thats why I love "" Brokeback Mountain.",Good
Brokeback mountain was beautiful...,Good
I love Brokeback Mountain.,Good
I love Brokeback Mountain....,Good
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",Good
Brokeback Mountain was so awesome.,Good
Brokeback Mountain was an AWESOME movie.,Good
man i loved brokeback mountain!,Good
dudeee i LOVED brokeback mountain!!!!,Good
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,Good
"Anyway, thats why I love "" Brokeback Mountain.",Good
Brokeback mountain was beautiful...,Good
I love Brokeback Mountain.,Good
I love Brokeback Mountain....,Good
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",Good
Brokeback Mountain was so awesome.,Good
Brokeback Mountain was an AWESOME movie.,Good
man i loved brokeback mountain!,Good
dudeee i LOVED brokeback mountain!!!!,Good
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,Good
"Anyway, thats why I love "" Brokeback Mountain.",Good
Brokeback mountain was beautiful...,Good
I love Brokeback Mountain.,Good
I love Brokeback Mountain....,Good
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",Good
Brokeback Mountain was so awesome.,Good
Brokeback Mountain was an AWESOME movie.,Good
man i loved brokeback mountain!,Good
dudeee i LOVED brokeback mountain!!!!,Good
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,Good
"Anyway, thats why I love "" Brokeback Mountain.",Good
Brokeback mountain was beautiful...,Good
I love Brokeback Mountain.,Good
I love Brokeback Mountain....,Good
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",Good
Brokeback Mountain was so awesome.,Good
Brokeback Mountain was an AWESOME movie.,Good
man i loved brokeback mountain!,Good
dudeee i LOVED brokeback mountain!!!!,Good
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,Good
"Anyway, thats why I love "" Brokeback Mountain.",Good
Brokeback mountain was beautiful...,Good
I love Brokeback Mountain.,Good
I love Brokeback Mountain....,Good
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",Good
Brokeback Mountain was so awesome.,Good
Brokeback Mountain was an AWESOME movie.,Good
man i loved brokeback mountain!,Good
dudeee i LOVED brokeback mountain!!!!,Good
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,Good
"Anyway, thats why I love "" Brokeback Mountain.",Good
Brokeback mountain was beautiful...,Good
I love Brokeback Mountain.,Good
I love Brokeback Mountain....,Good
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",Good
Brokeback Mountain was so awesome.,Good
Brokeback Mountain was an AWESOME movie.,Good
man i loved brokeback mountain!,Good
dudeee i LOVED brokeback mountain!!!!,Good
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,Good
"Anyway, thats why I love "" Brokeback Mountain.",Good
Brokeback mountain was beautiful...,Good
I love Brokeback Mountain.,Good
I love Brokeback Mountain....,Good
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",Good
Brokeback Mountain was so awesome.,Good
Brokeback Mountain was an AWESOME movie.,Good
man i loved brokeback mountain!,Good
dudeee i LOVED brokeback mountain!!!!,Good
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,Good
"Anyway, thats why I love "" Brokeback Mountain.",Good
Brokeback mountain was beautiful...,Good
I love Brokeback Mountain.,Good
I love Brokeback Mountain....,Good
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",Good
Brokeback Mountain was so awesome.,Good
Brokeback Mountain was an AWESOME movie.,Good
man i loved brokeback mountain!,Good
dudeee i LOVED brokeback mountain!!!!,Good
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,Good
"Anyway, thats why I love "" Brokeback Mountain.",Good
Brokeback mountain was beautiful...,Good
I love Brokeback Mountain.,Good
I love Brokeback Mountain....,Good
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",Good
Brokeback Mountain was so awesome.,Good
Brokeback Mountain was an AWESOME movie.,Good
man i loved brokeback mountain!,Good
dudeee i LOVED brokeback mountain!!!!,Good
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,Good
"Anyway, thats why I love "" Brokeback Mountain.",Good
Brokeback mountain was beautiful...,Good
I love Brokeback Mountain.,Good
I love Brokeback Mountain....,Good
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",Good
Brokeback Mountain was so awesome.,Good
Brokeback Mountain was an AWESOME movie.,Good
man i loved brokeback mountain!,Good
dudeee i LOVED brokeback mountain!!!!,Good
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,Good
"Anyway, thats why I love "" Brokeback Mountain.",Good
Brokeback mountain was beautiful...,Good
I love Brokeback Mountain.,Good
I love Brokeback Mountain....,Good
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",Good
Brokeback Mountain was so awesome.,Good
Brokeback Mountain was an AWESOME movie.,Good
man i loved brokeback mountain!,Good
dudeee i LOVED brokeback mountain!!!!,Good
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,Good
"Anyway, thats why I love "" Brokeback Mountain.",Good
Brokeback mountain was beautiful...,Good
I love Brokeback Mountain.,Good
I love Brokeback Mountain....,Good
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",Good
Brokeback Mountain was so awesome.,Good
Brokeback Mountain was an AWESOME movie.,Good
man i loved brokeback mountain!,Good
dudeee i LOVED brokeback mountain!!!!,Good
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,Good
"Anyway, thats why I love "" Brokeback Mountain.",Good
Brokeback mountain was beautiful...,Good
I love Brokeback Mountain.,Good
I love Brokeback Mountain....,Good
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",Good
Brokeback Mountain was so awesome.,Good
Brokeback Mountain was an AWESOME movie.,Good
man i loved brokeback mountain!,Good
dudeee i LOVED brokeback mountain!!!!,Good
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,Good
"Anyway, thats why I love "" Brokeback Mountain.",Good
Brokeback mountain was beautiful...,Good
I love Brokeback Mountain.,Good
I love Brokeback Mountain....,Good
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",Good
Brokeback Mountain was so awesome.,Good
Brokeback Mountain was an AWESOME movie.,Good
man i loved brokeback mountain!,Good
dudeee i LOVED brokeback mountain!!!!,Good
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,Good
"Anyway, thats why I love "" Brokeback Mountain.",Good
Brokeback mountain was beautiful...,Good
I love Brokeback Mountain.,Good
I love Brokeback Mountain....,Good
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",Good
Brokeback Mountain was so awesome.,Good
Brokeback Mountain was an AWESOME movie.,Good
man i loved brokeback mountain!,Good
dudeee i LOVED brokeback mountain!!!!,Good
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,Good
"Anyway, thats why I love "" Brokeback Mountain.",Good
Brokeback mountain was beautiful...,Good
I love Brokeback Mountain.,Good
I love Brokeback Mountain....,Good
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",Good
Brokeback Mountain was so awesome.,Good
Brokeback Mountain was an AWESOME movie.,Good
man i loved brokeback mountain!,Good
dudeee i LOVED brokeback mountain!!!!,Good
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,Good
"Anyway, thats why I love "" Brokeback Mountain.",Good
Brokeback mountain was beautiful...,Good
I love Brokeback Mountain.,Good
I love Brokeback Mountain....,Good
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",Good
Brokeback Mountain was so awesome.,Good
Brokeback Mountain was an AWESOME movie.,Good
man i loved brokeback mountain!,Good
dudeee i LOVED brokeback mountain!!!!,Good
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,Good
"Anyway, thats why I love "" Brokeback Mountain.",Good
Brokeback mountain was beautiful...,Good
I love Brokeback Mountain.,Good
I love Brokeback Mountain....,Good
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",Good
Brokeback Mountain was so awesome.,Good
Brokeback Mountain was an AWESOME movie.,Good
man i loved brokeback mountain!,Good
dudeee i LOVED brokeback mountain!!!!,Good
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,Good
"Anyway, thats why I love "" Brokeback Mountain.",Good
Brokeback mountain was beautiful...,Good
I love Brokeback Mountain.,Good
I love Brokeback Mountain....,Good
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",Good
Brokeback Mountain was so awesome.,Good
Brokeback Mountain was an AWESOME movie.,Good
man i loved brokeback mountain!,Good
dudeee i LOVED brokeback mountain!!!!,Good
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,Good
"Anyway, thats why I love "" Brokeback Mountain.",Good
Brokeback mountain was beautiful...,Good
da vinci code was a terrible movie.,Bad
"Then again, the Da Vinci code is super shitty movie, and it made like 700 million.",Bad
"The Da Vinci Code comes out tomorrow, which sucks.",Bad
i thought the da vinci code movie was really boring.,Bad
"God, Yahoo Games has this truly-awful looking Da Vinci Code-themed skin on it's chessboard right now.",Bad
Da Vinci Code does suck.,Bad
And better...-We all know Da Vinci code is bogus and inaccurate.,Bad
"Last time, Da Vinci code is also a bit disappointing to me, because many things written in the book is never mentioned in movie.",Bad
And better...-We all know Da Vinci code is bogus and inaccurate.,Bad
And better..-We all know Da Vinci code is bogus and inaccurate.,Bad
And better..-We all know Da Vinci code is bogus and inaccurate.,Bad
If Jesus is fabricated a la the Da Vinci Code then Christianity is worthless...,Bad
I think this bolsters my arguments that both England and the Da Vinci Code sucks...,Bad
And better..-We all know Da Vinci code is bogus and inaccurate.,Bad
I really hate The Da Vinci Code.,Bad
"The more you say The Da Vinci Code is evil, the more people will read it.",Bad
da vinci code sucked too long and too slow.....,Bad
"Da Vinci Code sucked, as expected.",Bad
not sure if i already threw this at you but I hate the Da Vinci Code.,Bad
This is why I hate the Da Vinci Code: because it takes nothing but a fucking pop culture phenomenon to get people to question things.,Bad
"I hate the Da Vinci Code, but I may see the movie for Audrey Tautou...",Bad
Da Vinci Code really did suck and congrats on beating Jay it must of been like that time at Rickards when we beat them in the finals.,Bad
The Da Vinci Code sucks.,Bad
"and also, The Da Vinci Code is poorly written and boring..",Bad
I hated The Da Vinci Code.,Bad
"I hate the Da Vinci Code, but I may see the movie for Audrey Tautou...",Bad
I know Da Vinci Code is going to suck.,Bad
The Da Vinci Code sucks..,Bad
I also think The Da Vinci Code sucked balls and it's the worst piece of shit I've ever read.,Bad
Thank God Someone Has Sense I hate The Da Vinci Code.,Bad
RACHEL you could of told me your nans a libarian before i said i hated'The da vinci code '!!,Bad
The Da Vinci code sucks and is also a page turner...,Bad
"then was the da vinci code, which sucked really bad.",Bad
"but whatever it is,. i really hate the da vinci code..",Bad
I hated The Da Vinci Code.,Bad
I hated The Da Vinci Code.,Bad
the da vinci code sucks btw..,Bad
I hate the Da Vinci Code..,Bad
i fucking hated the da vinci code.,Bad
", before I forget, I have to say that I pretty much hated The Da Vinci Code.",Bad
"Ok, so the Da Vinci Code movie sucked incredibly,. ( except for the part were we see Paul Bentlys butt, that was kinda cool..",Bad
"we wanted to watch "" The Da Vinci Code "" but the timings sucked so we ended up going fer "" Runaway Vacation "" which is a really good movie..!",Bad
Had an interesting conversation with one of the professors I work for about how Da Vinci Code sucks...,Bad
ERM da vinci code and it sucked...,Bad
ERM da vinci code and it sucked..,Bad
ERM da vinci code and it sucked.,Bad
I overslept though so jenn and i didn't get to see the da vinci code which sucked and now i have no money so yeah maybe later.,Bad
DA VINCI CODE-SUCKED BALLZ.,Bad
well DA VINCI CODE SUCKS!!,Bad
The Da Vinci Code sucked ass if you're wondering.,Bad
"god, i just thought i hated the da vinci code, now i see how very wrong i was...",Bad
Da Vinci Code sucks...,Bad
"I hate the Da Vinci Code, but I may see the movie for Audrey Tautou...",Bad
about how much i hate the da vinci code.,Bad
And I absolutely loathe the Da Vinci Code.,Bad
I hated the da vinci code...,Bad
"The Da Vinci Code sucked, so you didn't miss anything special.",Bad
the da vinci code sucked lol...,Bad
"She was just absolutely adorable in AmÃƒ Â© lie, one of my favorite films, and while The Da Vinci Code pretty much sucked, she looked good in it.",Bad
I forgot how much I hated Da Vinci Code.,Bad
everyone said the da vinci code sucks ass = \.,Bad
lol nd i heard da vinci code sucks..,Bad
"X3-good, Nacho Libre-sucked, Da Vinci Code-sucked, Cars-good, Over the Hedge-good, T hank You For Smoking-had its moments...)",Bad
"Da Vinci Code it is suck, I saw the movie comment and everybody said it was stupid and bored, but if that movie was for real, then it should be pretty interesting...",Bad
Da Vinci Code sucks.,Bad
I HATED Da Vinci Code!,Bad
I also hate the Da Vinci Code..,Bad
da vinci code sucks ass.,Bad
The Da Vinci Code sucked.,Bad
The Da Vinci Code sucked like a Hoover.,Bad
"And by the way, Da Vinci Code movie sucks ass..",Bad
Da Vinci Code SUCKED ASS!!!,Bad
"Why I hate The Da Vinci Code, except much more coherent, and with, uh, less usage of the phrase "" dogfucking retarded "".",Bad
how much the da vinci code sucks...,Bad
"Went to see The Da Vinci Code, which sucked even worse than the book...",Bad
Da Vinci Code apparently sucks even more ass on film.,Bad
who else thought the da vinci code kinda sucked...,Bad
I think i started to hate Da Vinci Code just because it has gathered the lamest people in cinema.,Bad
the da vinci code sucked.,Bad
"oh, and i hated "" the da vinci code "" the novel....",Bad
Da Vinci Code sucked.,Bad
"in other news, the da vinci code sucks a lama's balls.....",Bad
"Still haven't seen the Da Vinci Code, which kinda sucks..",Bad
The Da Vinci Code sucked.,Bad
BECAUSE DA VINCI CODE SUCKED!!,Bad
"- Aimee has been here for over a week, and it's been really fun..-The Da Vinci Code sucked ass!.-Sean has been a really awesome and supportive friend..-Indian Reservations are full of white people.",Bad
3 Though I heard Da Vinci Code sucked.,Bad
"I officially hate the Da Vinci Code, the end.",Bad
"So what has been up lately, well friday went to see Da Vinci Code that sucked but it was cool hanging with some of my friends.",Bad
ya da vinci code really sucked....,Bad
I heard The da Vinci Code sucked.,Bad
"We saw Da Vinci Code, which sucked.",Bad
"we saw the da vinci code, which kinda sucked in an okay way.",Bad
 DA VINCI CODE SUCKS.,Bad
the da vinci code sucked!,Bad
I hated Da Vinci Code..,Bad
"The Da Vinci Code sucks, BTW!",Bad
I hate the Da Vinci Code.,Bad
"I did not get to see Da Vinci Code which sucked a little bit, but hopefully that may happen during the coming week sometime..",Bad
"They were holding signs saying "" I love Jesus Christ, but I hate the Da Vinci Code.",Bad
"Because of this project, I fucking hate the Da Vinci Code.",Bad
THE DA VINCI CODE SUCKS.,Bad
"i hated the da vinci code, the movie witha passion, it was boring and made me sad that a movie blasphying the name of jesus is being played world wide.",Bad
The Da Vinci Code sucked.,Bad
"Then we drove to Bayers Lake for the Da Vinci Code, which as expected, Tom Hanks sucks ass in that movie, but the dramatic last 2 minutes were good.",Bad
the Da Vinci Code sucks.,Bad
I hated The Da Vinci Code...,Bad
Da Vinci Code sucks.,Bad
did i mention the da vinci code sucked big donkey balls?..,Bad
the da vinci code sucked big donkey balls...,Bad
The Da Vinci Code [ movie ] sucked!..,Bad
"to see the da vinci code, which totally sucked balls.",Bad
The Da Vinci Code's supposed to suck..,Bad
da vinci code sucks.,Bad
I'll let y'all know if The Da Vinci Code sucks or not...,Bad
"Critics are saying that The Da Vinci Code, due in theaters this weekend, stinks.",Bad
"Now, I am the first person to say that The Da Vinci Code sucks, but hello, it â€™ s a novel!",Bad
I really hate the Da Vinci Code..,Bad
I really hate the Da Vinci Code...,Bad
"It's been on a couple of times already, but cos I think the da Vinci Code sucks I never took the effort of watching it.(",Bad
The Da vinci Code is so SUCK!!!!!!!(,Bad
The Da Vinci Code sucked big time.,Bad
mang i could of told you the da vinci code suck!,Bad
Â  Man i hated the Da Vinci Code.,Bad
"After school, I went with Latin Club to see the Da Vinci code, which sucked...",Bad
the da vinci code sucks majorly....,Bad
da vinci code = sucks major ass...,Bad
I hate The Da Vinci Code.,Bad
Da Vinci Code kinda sucks second time around..,Bad
"Da Vinci Code sucked, but talking through it definately didnt suck.",Bad
and da vinci code sucks!..,Bad
i heard that the da vinci code sucks especially compared to the book.,Bad
The Da Vinci Code sucks.,Bad
"anyhow, the da vinci code sucks lah.",Bad
The Da Vinci Code sucked.,Bad
"Rofls, but yeah I hated the Da Vinci Code.",Bad
"I heard Da Vinci Code sucked pretty hard, which is too bad, because I like Ron Howard.",Bad
i use google for my music urls and the da vinci code sucked!,Bad
da vinci code the movie sucked.,Bad
im kinda sad that da vinci code sucked(,Bad
Does The Da Vinci Code suck?...,Bad
"There will be a lot of fun songs, one will be a sing along about how much the Da Vinci Code SUCKS(",Bad
"so, lucky for me, since i hated the da vinci code after refusing to read it for so long because of the public reaction in the first place-there's a movie now.",Bad
I've seen X-Men three times and the Da Vinci Code royally sucked...,Bad
da vinci code sucks ass.,Bad
The Da Vinci Code sucked like a Hoover.,Bad
"And by the way, Da Vinci Code movie sucks ass..",Bad
da vinci code sucked da vinci code sucks da vinci code sucks!.,Bad
da vinci code will suck!,Bad
"da vinci code sucked, IMO.",Bad
"da vinci code, you suck..",Bad
I wasn't even in the mood to shop yesterday and also Da Vinci Code sucked ASS.,Bad
Quick update:..-Haven't smoked in over a week..-Haven't consumed meat in over a week..-Da Vinci Code sucked..-Love the new place..-Broke.,Bad
Da Vinci Code sucked but the story and ideas were very interesting...,Bad
"Also, Da Vinci Code is SUCK!!!!!!!!",Bad
"Well, I'm not gonna lie, The Da Vinci Code SUCKED!",Bad
DA VINCI CODE SUCKS ASS.,Bad
Da Vinci code sucks ass as a movie.,Bad
The Da Vinci Code sucked ass!!!!,Bad
"hating the da vinci code, saying its sucky.",Bad
.-wish me luck as i go attempt to crack some motherfuckers tonite..-da vinci code can suck my balls..-poseidon can suck my balls..-hooray for Memoirs of a Geisha.,Bad
"The Da Vinci Code sucked, but the night was great.",Bad
"so, i heard the da vinci code sucked.",Bad
i heard da vinci code majorly sucked.,Bad
"I got a hold of Kelsey and we went to Oceanwalk and saw the Da Vinci Code, which kinda sucked, then went and got really, REALLY bad food at Johnny Rockets.",Bad
"My dad, bless his heart, knows how much I hate the Da Vinci Code and linked me to this article, thinking I might enjoy it since its author also hates the Da Vinci Code.",Bad
the Da Vinci Code suck ass..,Bad
"said "" The Da Vinci Code "" suck..",Bad
"Reading this review, you may draw the conclusion that I hate "" The Da Vinci Code "", which isn't true.",Bad
I'm happy that the Da Vinci code sucks.,Bad
"In other news, The Da Vinci code sucks and Symantec is suing Microsoft...",Bad
"Reading this review, you may draw the conclusion that I hate "" The Da Vinci Code "", which isn't true.",Bad
I heard the Da Vinci Code sucks.,Bad
So word on the street is -- The Da Vinci Code apparently sucks....,Bad
i heard the da vinci code sucks as a movie.,Bad
Apparently the Da Vinci code sucks.,Bad
I hear that The Da Vinci Code sucked too.,Bad
"I can hate "" Da Vinci Code "" without even touching the book.",Bad
Da Vinci Code kinda stinks!...,Bad
I am a Christian and I absolutely HATE the Da Vinci Code.,Bad
"Apparently, The Da Vinci Code sucks.",Bad
why i hate The Da Vinci Code...,Bad
"Other than that, all I've heard is that the Da Vinci Code kinda sucks!",Bad
i hear the da vinci code sucks.,Bad
hey I heard da vinci code sucks butt.,Bad
i know it's kind of a delayed reaction but banning the da vinci code sucks beans big time.,Bad
da vinci code movie = sucks..,Bad
da vinci code kinda sucked -- u guys should watch THE OMEN -- muahahaahahah.,Bad
absolutely hated the Da Vinci Code...,Bad
the da vinci code sucked...,Bad
"weeeellllllll even though you say that The Da Vinci Code sucked, I still have to go see it because I read the book therefor.....",Bad
"Besides, Da Vinci Code sucks...",Bad
I frakking hate the Da Vinci Code.,Bad
Yeah the media seems to think that Da Vinci Code sucks...,Bad
thirdly-the da vinci code sucked..,Bad
"this post won't add anything new either, save that The Da Vinci Code sucks, majorly...",Bad
the Da Vinci Code sucked.,Bad
The Da Vinci Code sucked balls.,Bad
Da Vinci Code sucks.,Bad
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,Bad
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",Bad
Da Vinci Code sucks be...,Bad
Da Vinci Code sucked..,Bad
The Da Vinci Code sucked big time.,Bad
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",Bad
"by the way, the Da Vinci Code sucked, just letting you know...",Bad
i heard da vinci code sucked soo much only 2.5 stars:,Bad
da vinci code sucks...,Bad
Da Vinci Code sucks.,Bad
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,Bad
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",Bad
Da Vinci Code sucks be...,Bad
Da Vinci Code sucked..,Bad
The Da Vinci Code sucked big time.,Bad
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",Bad
"by the way, the Da Vinci Code sucked, just letting you know...",Bad
i heard da vinci code sucked soo much only 2.5 stars:,Bad
da vinci code sucks...,Bad
Da Vinci Code sucks.,Bad
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,Bad
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",Bad
Da Vinci Code sucks be...,Bad
Da Vinci Code sucked..,Bad
The Da Vinci Code sucked big time.,Bad
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",Bad
"by the way, the Da Vinci Code sucked, just letting you know...",Bad
i heard da vinci code sucked soo much only 2.5 stars:,Bad
da vinci code sucks...,Bad
Da Vinci Code sucks.,Bad
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,Bad
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",Bad
